transaction_id,date,part_sku,quantity_sold,location_id,quantity_in_hand,gst_rate,is_holiday,is_event,unit_price_after_gst,unit_cost,total_sales,quantity_in_hand_after_sales
TXN_20240409_7313,09-04-2024 15:20,SKU_ENG_002,2,LOC_002,91,0.18,FALSE,FALSE,447,329,894,89
TXN_20240409_7314,09-04-2024 15:59,SKU_ENG_002,1,LOC_003,234,0.18,FALSE,FALSE,501,329,501,233
TXN_20240409_7315,09-04-2024 16:58,SKU_ELC_001,2,LOC_002,154,0.28,FALSE,FALSE,4813,3392,9626,152
TXN_20240409_7316,09-04-2024 17:50,SKU_ENG_001,1,LOC_003,152,0.18,FALSE,FALSE,259,183,259,151
TXN_20240409_7317,09-04-2024 18:19,SKU_WPR_001,1,LOC_003,215,0.18,FALSE,FALSE,426,282,426,214
TXN_20240410_7318,10-04-2024 09:19,SKU_ELC_002,1,LOC_005,41,0.18,FALSE,FALSE,754,540,754,40
TXN_20240410_7319,10-04-2024 10:06,SKU_BRK_001,3,LOC_002,171,0.28,FALSE,FALSE,1134,840,3402,168
TXN_20240410_7320,10-04-2024 10:56,SKU_CLG_001,2,LOC_004,295,0.18,FALSE,FALSE,684,481,1368,293
TXN_20240410_7321,10-04-2024 11:31,SKU_CLG_001,1,LOC_002,52,0.18,FALSE,FALSE,700,481,700,51
TXN_20240410_7322,10-04-2024 12:44,SKU_ELC_002,1,LOC_004,271,0.18,FALSE,FALSE,780,540,780,270
TXN_20240410_7323,10-04-2024 13:25,SKU_WPR_001,1,LOC_001,227,0.18,FALSE,FALSE,411,282,411,226
TXN_20240410_7324,10-04-2024 14:08,SKU_WPR_001,1,LOC_003,213,0.18,FALSE,FALSE,430,282,430,212
TXN_20240410_7325,10-04-2024 19:59,SKU_ENG_001,1,LOC_002,296,0.18,FALSE,FALSE,271,183,271,295
TXN_20240411_7326,11-04-2024 08:28,SKU_ELC_002,1,LOC_003,108,0.18,FALSE,FALSE,813,540,813,107
TXN_20240411_7327,11-04-2024 11:59,SKU_ENG_001,1,LOC_001,138,0.18,FALSE,FALSE,245,183,245,137
TXN_20240411_7328,11-04-2024 12:34,SKU_ELC_002,1,LOC_003,109,0.18,FALSE,FALSE,819,540,819,108
TXN_20240411_7329,11-04-2024 13:34,SKU_CLG_001,1,LOC_004,293,0.18,FALSE,FALSE,664,481,664,292
TXN_20240411_7330,11-04-2024 14:31,SKU_ENG_001,1,LOC_001,137,0.18,FALSE,FALSE,253,183,253,136
TXN_20240411_7331,11-04-2024 16:10,SKU_BRK_001,1,LOC_003,243,0.28,FALSE,FALSE,1231,840,1231,242
TXN_20240411_7332,11-04-2024 16:11,SKU_ENG_001,1,LOC_001,139,0.18,FALSE,FALSE,260,183,260,138
TXN_20240411_7333,11-04-2024 17:34,SKU_ELC_001,1,LOC_003,299,0.28,FALSE,FALSE,5195,3392,5195,298
TXN_20240411_7334,11-04-2024 18:43,SKU_CLG_001,2,LOC_003,188,0.18,FALSE,FALSE,685,481,1370,186
TXN_20240412_7335,12-04-2024 09:28,SKU_ENG_001,2,LOC_002,294,0.18,FALSE,FALSE,258,183,516,292
TXN_20240412_7336,12-04-2024 10:48,SKU_CLG_001,1,LOC_003,186,0.18,FALSE,FALSE,649,481,649,185
TXN_20240412_7337,12-04-2024 11:16,SKU_CLG_001,1,LOC_005,62,0.18,FALSE,FALSE,703,481,703,61
TXN_20240412_7338,12-04-2024 11:42,SKU_WPR_001,1,LOC_002,116,0.18,FALSE,FALSE,398,282,398,115
TXN_20240412_7339,12-04-2024 12:22,SKU_ENG_001,3,LOC_001,136,0.18,FALSE,FALSE,280,183,840,133
TXN_20240412_7340,12-04-2024 12:56,SKU_ENG_001,1,LOC_001,132,0.18,FALSE,FALSE,269,183,269,131
TXN_20240412_7341,12-04-2024 13:19,SKU_CLG_001,3,LOC_004,292,0.18,FALSE,FALSE,709,481,2127,289
TXN_20240412_7342,12-04-2024 14:59,SKU_ENG_002,1,LOC_001,166,0.18,FALSE,FALSE,446,329,446,165
TXN_20240413_7343,13-04-2024 10:43,SKU_BRK_001,1,LOC_001,28,0.28,FALSE,FALSE,1197,840,1197,27
TXN_20240413_7344,13-04-2024 14:55,SKU_ENG_001,1,LOC_003,149,0.18,FALSE,FALSE,257,183,257,148
TXN_20240413_7345,13-04-2024 16:54,SKU_ENG_001,1,LOC_003,148,0.18,FALSE,FALSE,274,183,274,147
TXN_20240414_7346,14-04-2024 10:29,SKU_WPR_001,1,LOC_002,114,0.18,FALSE,FALSE,426,282,426,113
TXN_20240415_7347,15-04-2024 10:22,SKU_ELC_001,1,LOC_001,221,0.28,FALSE,FALSE,4852,3392,4852,220
TXN_20240415_7348,15-04-2024 10:51,SKU_ENG_002,1,LOC_003,228,0.18,FALSE,FALSE,502,329,502,227
TXN_20240415_7349,15-04-2024 11:45,SKU_BRK_001,1,LOC_002,168,0.28,FALSE,FALSE,1219,840,1219,167
TXN_20240415_7350,15-04-2024 12:13,SKU_ENG_001,1,LOC_001,128,0.18,FALSE,FALSE,281,183,281,127
TXN_20240415_7351,15-04-2024 13:21,SKU_ELC_002,2,LOC_001,75,0.18,FALSE,FALSE,789,540,1578,73
TXN_20240415_7352,15-04-2024 14:03,SKU_WPR_001,1,LOC_001,225,0.18,FALSE,FALSE,383,282,383,224
TXN_20240415_7353,15-04-2024 14:22,SKU_ENG_002,1,LOC_004,162,0.18,FALSE,FALSE,478,329,478,161
TXN_20240415_7354,15-04-2024 14:55,SKU_CLG_001,2,LOC_002,48,0.18,FALSE,FALSE,680,481,1360,46
TXN_20240415_7355,15-04-2024 20:01,SKU_ENG_002,1,LOC_001,162,0.18,FALSE,FALSE,447,329,447,161
TXN_20240415_7356,15-04-2024 20:36,SKU_ENG_001,2,LOC_001,127,0.18,FALSE,FALSE,249,183,498,125
TXN_20240416_7357,16-04-2024 08:35,SKU_CLG_001,1,LOC_002,46,0.18,FALSE,FALSE,652,481,652,45
TXN_20240416_7358,16-04-2024 10:37,SKU_ENG_001,2,LOC_004,58,0.18,FALSE,FALSE,254,183,508,56
TXN_20240416_7359,16-04-2024 11:43,SKU_WPR_001,1,LOC_003,211,0.18,FALSE,FALSE,395,282,395,210
TXN_20240416_7360,16-04-2024 12:23,SKU_ELC_002,2,LOC_002,228,0.18,FALSE,FALSE,816,540,1632,226
TXN_20240416_7361,16-04-2024 12:28,SKU_ENG_001,1,LOC_004,56,0.18,FALSE,FALSE,273,183,273,55
TXN_20240416_7362,16-04-2024 14:33,SKU_BRK_002,1,LOC_005,56,0.28,FALSE,FALSE,3208,2376,3208,55
TXN_20240416_7363,16-04-2024 17:28,SKU_BRK_001,1,LOC_001,27,0.28,FALSE,FALSE,1244,840,1244,26
TXN_20240416_7364,16-04-2024 18:36,SKU_ENG_002,1,LOC_003,224,0.18,FALSE,FALSE,505,329,505,223
TXN_20240416_7365,16-04-2024 18:43,SKU_ENG_001,1,LOC_003,146,0.18,FALSE,FALSE,249,183,249,145
TXN_20240416_7366,16-04-2024 19:30,SKU_ENG_002,1,LOC_002,84,0.18,FALSE,FALSE,493,329,493,83
TXN_20240417_7367,17-04-2024 10:46,SKU_ENG_002,1,LOC_001,161,0.18,FALSE,FALSE,440,329,440,160
TXN_20240417_7368,17-04-2024 11:17,SKU_ENG_001,1,LOC_002,290,0.18,FALSE,FALSE,256,183,256,289
TXN_20240417_7369,17-04-2024 11:24,SKU_ENG_001,1,LOC_001,120,0.18,FALSE,FALSE,262,183,262,119
TXN_20240417_7370,17-04-2024 11:31,SKU_BRK_001,1,LOC_001,26,0.28,FALSE,FALSE,1138,840,1138,25
TXN_20240417_7371,17-04-2024 12:16,SKU_ELC_001,1,LOC_004,55,0.28,FALSE,FALSE,4820,3392,4820,54
TXN_20240417_7372,17-04-2024 12:35,SKU_BRK_001,1,LOC_001,24,0.28,FALSE,FALSE,1174,840,1174,23
TXN_20240417_7373,17-04-2024 12:37,SKU_ENG_002,1,LOC_001,160,0.18,FALSE,FALSE,479,329,479,159
TXN_20240417_7374,17-04-2024 12:46,SKU_ENG_001,1,LOC_001,119,0.18,FALSE,FALSE,259,183,259,118
TXN_20240417_7375,17-04-2024 17:01,SKU_ELC_001,1,LOC_003,292,0.28,FALSE,FALSE,4779,3392,4779,291
TXN_20240417_7376,17-04-2024 17:17,SKU_ENG_001,1,LOC_004,55,0.18,FALSE,FALSE,246,183,246,54
TXN_20240417_7377,17-04-2024 17:18,SKU_ENG_001,1,LOC_002,289,0.18,FALSE,FALSE,278,183,278,288
TXN_20240417_7378,17-04-2024 17:41,SKU_WPR_001,1,LOC_002,113,0.18,FALSE,FALSE,383,282,383,112
TXN_20240418_7379,18-04-2024 08:23,SKU_BRK_001,1,LOC_003,241,0.28,FALSE,FALSE,1159,840,1159,240
TXN_20240418_7380,18-04-2024 10:20,SKU_BRK_001,2,LOC_001,23,0.28,FALSE,FALSE,1263,840,2526,21
TXN_20240418_7381,18-04-2024 10:26,SKU_CLG_001,1,LOC_002,44,0.18,FALSE,FALSE,684,481,684,43
TXN_20240418_7382,18-04-2024 10:30,SKU_BRK_001,1,LOC_003,240,0.28,FALSE,FALSE,1253,840,1253,239
TXN_20240418_7383,18-04-2024 10:47,SKU_ELC_001,1,LOC_001,220,0.28,FALSE,FALSE,4715,3392,4715,219
TXN_20240418_7384,18-04-2024 11:19,SKU_BRK_001,2,LOC_001,21,0.28,FALSE,FALSE,1266,840,2532,19
TXN_20240418_7385,18-04-2024 13:10,SKU_ENG_001,1,LOC_004,54,0.18,FALSE,FALSE,280,183,280,53
TXN_20240418_7386,18-04-2024 16:06,SKU_ELC_001,1,LOC_001,219,0.28,FALSE,FALSE,5016,3392,5016,218
TXN_20240419_7387,19-04-2024 09:15,SKU_ENG_002,1,LOC_003,222,0.18,FALSE,FALSE,498,329,498,221
TXN_20240419_7388,19-04-2024 10:22,SKU_ENG_001,1,LOC_001,117,0.18,FALSE,FALSE,256,183,256,116
TXN_20240419_7389,19-04-2024 10:52,SKU_ENG_002,1,LOC_003,223,0.18,FALSE,FALSE,487,329,487,222
TXN_20240419_7390,19-04-2024 11:06,SKU_BRK_001,1,LOC_003,239,0.28,FALSE,FALSE,1224,840,1224,238
TXN_20240419_7391,19-04-2024 12:05,SKU_CLG_001,1,LOC_002,41,0.18,FALSE,FALSE,649,481,649,40
TXN_20240419_7392,19-04-2024 17:29,SKU_CLG_001,1,LOC_002,42,0.18,FALSE,FALSE,724,481,724,41
TXN_20240420_7393,20-04-2024 09:13,SKU_ELC_001,1,LOC_001,217,0.28,FALSE,FALSE,4546,3392,4546,216
TXN_20240420_7394,20-04-2024 10:00,SKU_ENG_001,1,LOC_003,144,0.18,FALSE,FALSE,279,183,279,143
TXN_20240420_7395,20-04-2024 11:33,SKU_ELC_001,1,LOC_001,215,0.28,FALSE,FALSE,4559,3392,4559,214
TXN_20240420_7396,20-04-2024 14:38,SKU_BRK_002,1,LOC_002,32,0.28,FALSE,FALSE,3293,2376,3293,31
TXN_20240420_7397,20-04-2024 16:53,SKU_ELC_001,1,LOC_001,216,0.28,FALSE,FALSE,4528,3392,4528,215
TXN_20240420_7398,20-04-2024 19:15,SKU_ENG_001,1,LOC_001,113,0.18,FALSE,FALSE,278,183,278,112
TXN_20240420_7399,20-04-2024 20:42,SKU_ELC_002,1,LOC_003,106,0.18,FALSE,FALSE,726,540,726,105
TXN_20240421_7400,21-04-2024 10:27,SKU_ELC_001,1,LOC_001,214,0.28,FALSE,FALSE,4619,3392,4619,213
TXN_20240421_7401,21-04-2024 10:55,SKU_ENG_001,1,LOC_004,49,0.18,FALSE,FALSE,245,183,245,48
TXN_20240421_7402,21-04-2024 11:40,SKU_ELC_001,1,LOC_004,52,0.28,FALSE,FALSE,4587,3392,4587,51
TXN_20240422_7403,22-04-2024 09:01,SKU_BRK_001,1,LOC_001,15,0.28,FALSE,FALSE,1154,840,1154,14
TXN_20240422_7404,22-04-2024 09:35,SKU_WPR_001,1,LOC_002,110,0.18,FALSE,FALSE,417,282,417,109
TXN_20240422_7405,22-04-2024 10:24,SKU_ENG_001,1,LOC_005,177,0.18,FALSE,FALSE,261,183,261,176
TXN_20240422_7406,22-04-2024 10:30,SKU_ENG_002,1,LOC_004,160,0.18,FALSE,FALSE,440,329,440,159
TXN_20240422_7407,22-04-2024 10:40,SKU_ENG_002,2,LOC_002,77,0.18,FALSE,FALSE,474,329,948,75
TXN_20240422_7408,22-04-2024 13:58,SKU_CLG_001,1,LOC_003,181,0.18,FALSE,FALSE,703,481,703,180
TXN_20240422_7409,22-04-2024 17:33,SKU_CLG_001,1,LOC_005,61,0.18,FALSE,FALSE,734,481,734,60
TXN_20240422_7410,22-04-2024 19:03,SKU_WPR_001,2,LOC_001,216,0.18,FALSE,FALSE,393,282,786,214
TXN_20240422_7411,22-04-2024 19:52,SKU_ELC_001,1,LOC_001,213,0.28,FALSE,FALSE,5173,3392,5173,212
TXN_20240423_7412,23-04-2024 08:42,SKU_CLG_001,1,LOC_003,180,0.18,FALSE,FALSE,653,481,653,179
TXN_20240423_7413,23-04-2024 08:51,SKU_CLG_001,1,LOC_004,285,0.18,FALSE,FALSE,731,481,731,284
TXN_20240423_7414,23-04-2024 10:03,SKU_ENG_002,1,LOC_003,220,0.18,FALSE,FALSE,466,329,466,219
TXN_20240423_7415,23-04-2024 10:56,SKU_ELC_001,2,LOC_003,290,0.28,FALSE,FALSE,4615,3392,9230,288
TXN_20240423_7416,23-04-2024 11:37,SKU_CLG_001,2,LOC_001,132,0.18,FALSE,FALSE,695,481,1390,130
TXN_20240423_7417,23-04-2024 13:34,SKU_ELC_001,1,LOC_002,144,0.28,FALSE,FALSE,4622,3392,4622,143
TXN_20240423_7418,23-04-2024 17:57,SKU_BRK_001,1,LOC_001,14,0.28,FALSE,FALSE,1156,840,1156,13
TXN_20240423_7419,23-04-2024 17:58,SKU_ELC_002,1,LOC_001,66,0.18,FALSE,FALSE,817,540,817,65
TXN_20240423_7420,23-04-2024 20:21,SKU_ENG_001,1,LOC_001,111,0.18,FALSE,FALSE,259,183,259,110
TXN_20240424_7421,24-04-2024 10:07,SKU_ENG_001,1,LOC_002,281,0.18,FALSE,FALSE,245,183,245,280
TXN_20240424_7422,24-04-2024 10:20,SKU_ENG_001,1,LOC_002,282,0.18,FALSE,FALSE,248,183,248,281
TXN_20240424_7423,24-04-2024 10:32,SKU_ELC_001,1,LOC_005,58,0.28,FALSE,FALSE,5042,3392,5042,57
TXN_20240424_7424,24-04-2024 10:37,SKU_BRK_001,1,LOC_002,166,0.28,FALSE,FALSE,1177,840,1177,165
TXN_20240424_7425,24-04-2024 10:40,SKU_ELC_001,1,LOC_003,288,0.28,FALSE,FALSE,4573,3392,4573,287
TXN_20240424_7426,24-04-2024 10:57,SKU_ENG_001,1,LOC_001,110,0.18,FALSE,FALSE,265,183,265,109
TXN_20240424_7427,24-04-2024 12:45,SKU_WPR_001,3,LOC_001,214,0.18,FALSE,FALSE,412,282,1236,211
TXN_20240424_7428,24-04-2024 14:50,SKU_WPR_001,1,LOC_003,202,0.18,FALSE,FALSE,396,282,396,201
TXN_20240424_7429,24-04-2024 15:07,SKU_CLT_001,1,LOC_002,64,0.28,FALSE,FALSE,6442,4830,6442,63
TXN_20240424_7430,24-04-2024 15:44,SKU_BRK_001,2,LOC_001,148,0.28,FALSE,FALSE,1150,840,2300,146
TXN_20240424_7431,24-04-2024 17:00,SKU_BRK_001,1,LOC_001,149,0.28,FALSE,FALSE,1204,840,1204,148
TXN_20240424_7432,24-04-2024 17:03,SKU_BRK_001,1,LOC_003,234,0.28,FALSE,FALSE,1220,840,1220,233
TXN_20240424_7433,24-04-2024 17:38,SKU_ELC_001,1,LOC_004,50,0.28,FALSE,FALSE,4633,3392,4633,49
TXN_20240424_7434,24-04-2024 17:57,SKU_ELC_002,1,LOC_004,267,0.18,FALSE,FALSE,803,540,803,266
TXN_20240424_7435,24-04-2024 18:09,SKU_ENG_002,2,LOC_001,157,0.18,FALSE,FALSE,440,329,880,155
TXN_20240425_7436,25-04-2024 08:01,SKU_ENG_002,1,LOC_005,41,0.18,FALSE,FALSE,465,329,465,40
TXN_20240425_7437,25-04-2024 11:18,SKU_ENG_002,2,LOC_002,74,0.18,FALSE,FALSE,497,329,994,72
TXN_20240425_7438,25-04-2024 11:44,SKU_ENG_001,1,LOC_001,108,0.18,FALSE,FALSE,274,183,274,107
TXN_20240425_7439,25-04-2024 12:07,SKU_BRK_001,2,LOC_001,142,0.28,FALSE,FALSE,1272,840,2544,140
TXN_20240425_7440,25-04-2024 12:18,SKU_BRK_001,3,LOC_001,146,0.28,FALSE,FALSE,1242,840,3726,143
TXN_20240425_7441,25-04-2024 13:29,SKU_BRK_002,3,LOC_003,25,0.28,FALSE,FALSE,3211,2376,9633,22
TXN_20240425_7442,25-04-2024 14:53,SKU_WPR_001,1,LOC_004,124,0.18,FALSE,FALSE,380,282,380,123
TXN_20240425_7443,25-04-2024 17:22,SKU_ELC_001,1,LOC_004,49,0.28,FALSE,FALSE,4933,3392,4933,48
TXN_20240426_7444,26-04-2024 08:08,SKU_ELC_001,2,LOC_003,285,0.28,FALSE,FALSE,4579,3392,9158,283
TXN_20240426_7445,26-04-2024 08:56,SKU_WPR_001,1,LOC_003,200,0.18,FALSE,FALSE,400,282,400,199
TXN_20240426_7446,26-04-2024 10:14,SKU_ENG_001,1,LOC_001,107,0.18,FALSE,FALSE,255,183,255,106
TXN_20240426_7447,26-04-2024 10:17,SKU_CLG_001,1,LOC_003,178,0.18,FALSE,FALSE,725,481,725,177
TXN_20240426_7448,26-04-2024 10:38,SKU_ENG_001,1,LOC_005,176,0.18,FALSE,FALSE,258,183,258,175
TXN_20240426_7449,26-04-2024 12:55,SKU_BRK_001,1,LOC_002,163,0.28,FALSE,FALSE,1214,840,1214,162
TXN_20240426_7450,26-04-2024 15:19,SKU_BRK_001,1,LOC_001,140,0.28,FALSE,FALSE,1255,840,1255,139
TXN_20240426_7451,26-04-2024 16:37,SKU_BRK_002,2,LOC_004,58,0.28,FALSE,FALSE,3447,2376,6894,56
TXN_20240426_7452,26-04-2024 17:27,SKU_ELC_001,1,LOC_003,283,0.28,FALSE,FALSE,4886,3392,4886,282
TXN_20240427_7453,27-04-2024 08:24,SKU_ENG_002,1,LOC_003,216,0.18,FALSE,FALSE,490,329,490,215
TXN_20240427_7454,27-04-2024 10:03,SKU_BRK_001,1,LOC_003,233,0.28,FALSE,FALSE,1137,840,1137,232
TXN_20240427_7455,27-04-2024 10:10,SKU_ENG_001,1,LOC_001,105,0.18,FALSE,FALSE,249,183,249,104
TXN_20240427_7456,27-04-2024 10:25,SKU_CLG_001,1,LOC_002,38,0.18,FALSE,FALSE,655,481,655,37
TXN_20240427_7457,27-04-2024 11:14,SKU_ENG_001,1,LOC_003,143,0.18,FALSE,FALSE,274,183,274,142
TXN_20240427_7458,27-04-2024 17:46,SKU_CLG_001,2,LOC_005,60,0.18,FALSE,FALSE,700,481,1400,58
TXN_20240427_7459,27-04-2024 17:59,SKU_BRK_001,1,LOC_001,139,0.28,FALSE,FALSE,1201,840,1201,138
TXN_20240428_7460,28-04-2024 09:51,SKU_ENG_002,1,LOC_004,157,0.18,FALSE,FALSE,493,329,493,156
TXN_20240428_7461,28-04-2024 10:22,SKU_ENG_002,2,LOC_004,156,0.18,FALSE,FALSE,455,329,910,154
TXN_20240428_7462,28-04-2024 14:22,SKU_WPR_001,1,LOC_002,103,0.18,FALSE,FALSE,383,282,383,102
TXN_20240429_7463,29-04-2024 10:11,SKU_ELC_001,1,LOC_003,280,0.28,FALSE,FALSE,4891,3392,4891,279
TXN_20240429_7464,29-04-2024 11:01,SKU_ENG_002,1,LOC_001,152,0.18,FALSE,FALSE,460,329,460,151
TXN_20240429_7465,29-04-2024 11:28,SKU_ELC_001,1,LOC_001,210,0.28,FALSE,FALSE,4818,3392,4818,209
TXN_20240429_7466,29-04-2024 12:38,SKU_ELC_001,2,LOC_003,282,0.28,FALSE,FALSE,5152,3392,10304,280
TXN_20240429_7467,29-04-2024 14:26,SKU_ENG_001,1,LOC_002,277,0.18,FALSE,FALSE,247,183,247,276
TXN_20240429_7468,29-04-2024 18:11,SKU_ELC_002,1,LOC_001,58,0.18,FALSE,FALSE,762,540,762,57
TXN_20240429_7469,29-04-2024 20:18,SKU_ELC_001,3,LOC_002,140,0.28,FALSE,FALSE,4631,3392,13893,137
TXN_20240430_7470,30-04-2024 10:32,SKU_CLG_001,1,LOC_003,177,0.18,FALSE,FALSE,729,481,729,176
TXN_20240430_7471,30-04-2024 11:34,SKU_ENG_001,1,LOC_003,141,0.18,FALSE,FALSE,244,183,244,140
TXN_20240430_7472,30-04-2024 15:50,SKU_ELC_001,2,LOC_002,137,0.28,FALSE,FALSE,4702,3392,9404,135
TXN_20240430_7473,30-04-2024 16:23,SKU_ELC_002,2,LOC_004,263,0.18,FALSE,FALSE,752,540,1504,261
TXN_20240430_7474,30-04-2024 16:25,SKU_ELC_001,1,LOC_002,135,0.28,FALSE,FALSE,4605,3392,4605,134
TXN_20240430_7475,30-04-2024 16:38,SKU_ENG_002,2,LOC_004,154,0.18,FALSE,FALSE,494,329,988,152
TXN_20240430_7476,30-04-2024 17:26,SKU_BRK_001,1,LOC_004,48,0.28,FALSE,FALSE,1223,840,1223,47
TXN_20240430_7477,30-04-2024 17:27,SKU_BRK_001,1,LOC_003,231,0.28,FALSE,FALSE,1195,840,1195,230
TXN_20240430_7478,30-04-2024 17:33,SKU_ELC_002,1,LOC_001,56,0.18,FALSE,FALSE,778,540,778,55
TXN_20240501_7479,01-05-2024 08:45,SKU_ENG_001,1,LOC_005,172,0.18,FALSE,FALSE,248,183,248,171
TXN_20240501_7480,01-05-2024 10:11,SKU_ENG_001,1,LOC_001,101,0.18,FALSE,FALSE,249,183,249,100
TXN_20240501_7481,01-05-2024 10:33,SKU_CLG_001,1,LOC_005,57,0.18,FALSE,FALSE,705,481,705,56
TXN_20240501_7482,01-05-2024 10:35,SKU_BRK_001,2,LOC_002,158,0.28,FALSE,FALSE,1201,840,2402,156
TXN_20240501_7483,01-05-2024 10:49,SKU_CLG_001,1,LOC_001,125,0.18,FALSE,FALSE,713,481,713,124
TXN_20240501_7484,01-05-2024 10:54,SKU_CLG_001,1,LOC_002,35,0.18,FALSE,FALSE,648,481,648,34
TXN_20240501_7485,01-05-2024 12:50,SKU_BRK_001,1,LOC_002,156,0.28,FALSE,FALSE,1145,840,1145,155
TXN_20240501_7486,01-05-2024 13:52,SKU_BRK_001,1,LOC_002,159,0.28,FALSE,FALSE,1192,840,1192,158
TXN_20240501_7487,01-05-2024 15:46,SKU_BRK_001,1,LOC_004,46,0.28,FALSE,FALSE,1181,840,1181,45
TXN_20240501_7488,01-05-2024 16:31,SKU_CLT_001,1,LOC_003,107,0.28,FALSE,FALSE,6590,4830,6590,106
TXN_20240501_7489,01-05-2024 17:07,SKU_CLG_001,1,LOC_004,282,0.18,FALSE,FALSE,689,481,689,281
TXN_20240501_7490,01-05-2024 18:46,SKU_ELC_001,1,LOC_001,207,0.28,FALSE,FALSE,4960,3392,4960,206
TXN_20240501_7491,01-05-2024 19:21,SKU_CLG_001,1,LOC_001,126,0.18,FALSE,FALSE,721,481,721,125
TXN_20240501_7492,01-05-2024 19:49,SKU_BRK_001,3,LOC_002,155,0.28,FALSE,FALSE,1125,840,3375,152
TXN_20240502_7493,02-05-2024 10:28,SKU_ENG_002,1,LOC_002,72,0.18,FALSE,FALSE,477,329,477,71
TXN_20240502_7494,02-05-2024 10:40,SKU_CLG_001,1,LOC_004,281,0.18,FALSE,FALSE,688,481,688,280
TXN_20240502_7495,02-05-2024 11:13,SKU_BRK_001,1,LOC_002,152,0.28,FALSE,FALSE,1261,840,1261,151
TXN_20240502_7496,02-05-2024 11:44,SKU_ELC_001,1,LOC_004,47,0.28,FALSE,FALSE,4906,3392,4906,46
TXN_20240502_7497,02-05-2024 14:32,SKU_ENG_002,1,LOC_005,39,0.18,FALSE,FALSE,444,329,444,38
TXN_20240502_7498,02-05-2024 16:13,SKU_ELC_001,1,LOC_001,206,0.28,FALSE,FALSE,5213,3392,5213,205
TXN_20240502_7499,02-05-2024 16:57,SKU_WPR_001,1,LOC_003,194,0.18,FALSE,FALSE,424,282,424,193
TXN_20240502_7500,02-05-2024 17:48,SKU_ELC_002,1,LOC_002,223,0.18,FALSE,FALSE,816,540,816,222
TXN_20240502_7501,02-05-2024 18:11,SKU_BRK_001,1,LOC_001,137,0.28,FALSE,FALSE,1182,840,1182,136
TXN_20240502_7502,02-05-2024 18:52,SKU_WPR_001,1,LOC_002,102,0.18,FALSE,FALSE,400,282,400,101
TXN_20240503_7503,03-05-2024 10:06,SKU_ELC_001,1,LOC_001,203,0.28,FALSE,FALSE,4773,3392,4773,202
TXN_20240503_7504,03-05-2024 10:08,SKU_ENG_002,1,LOC_003,213,0.18,FALSE,FALSE,445,329,445,212
TXN_20240503_7505,03-05-2024 10:23,SKU_ELC_001,1,LOC_001,204,0.28,FALSE,FALSE,5191,3392,5191,203
TXN_20240503_7506,03-05-2024 10:23,SKU_WPR_001,1,LOC_004,121,0.18,FALSE,FALSE,377,282,377,120
TXN_20240503_7507,03-05-2024 10:38,SKU_BRK_001,1,LOC_001,135,0.28,FALSE,FALSE,1185,840,1185,134
TXN_20240503_7508,03-05-2024 11:57,SKU_ENG_001,1,LOC_003,140,0.18,FALSE,FALSE,265,183,265,139
TXN_20240503_7509,03-05-2024 12:09,SKU_ENG_001,1,LOC_001,96,0.18,FALSE,FALSE,267,183,267,95
TXN_20240503_7510,03-05-2024 17:18,SKU_ELC_001,1,LOC_003,279,0.28,FALSE,FALSE,4814,3392,4814,278
TXN_20240503_7511,03-05-2024 17:20,SKU_ELC_002,1,LOC_002,222,0.18,FALSE,FALSE,828,540,828,221
TXN_20240503_7512,03-05-2024 17:21,SKU_ENG_001,1,LOC_001,95,0.18,FALSE,FALSE,256,183,256,94
TXN_20240503_7513,03-05-2024 18:30,SKU_CLG_001,2,LOC_001,122,0.18,FALSE,FALSE,664,481,1328,120
TXN_20240503_7514,03-05-2024 20:30,SKU_BRK_001,1,LOC_001,136,0.28,FALSE,FALSE,1128,840,1128,135
TXN_20240504_7515,04-05-2024 11:33,SKU_ENG_001,1,LOC_002,270,0.18,FALSE,FALSE,279,183,279,269
TXN_20240504_7516,04-05-2024 12:25,SKU_CLG_001,1,LOC_002,32,0.18,FALSE,FALSE,643,481,643,31
TXN_20240504_7517,04-05-2024 12:45,SKU_ELC_001,2,LOC_003,276,0.28,FALSE,FALSE,4574,3392,9148,274
TXN_20240504_7518,04-05-2024 14:23,SKU_WPR_001,2,LOC_003,193,0.18,FALSE,FALSE,389,282,778,191
TXN_20240504_7519,04-05-2024 16:32,SKU_ELC_002,1,LOC_001,55,0.18,FALSE,FALSE,743,540,743,54
TXN_20240504_7520,04-05-2024 16:56,SKU_WPR_001,1,LOC_001,209,0.18,FALSE,FALSE,386,282,386,208
TXN_20240505_7521,05-05-2024 10:16,SKU_BRK_001,3,LOC_005,285,0.28,FALSE,FALSE,1124,840,3372,282
TXN_20240505_7522,05-05-2024 10:39,SKU_CLG_001,1,LOC_002,31,0.18,FALSE,FALSE,654,481,654,30
TXN_20240506_7523,06-05-2024 11:08,SKU_ENG_001,1,LOC_002,269,0.18,FALSE,FALSE,259,183,259,268
TXN_20240506_7524,06-05-2024 11:55,SKU_CLG_001,1,LOC_001,119,0.18,FALSE,FALSE,649,481,649,118
TXN_20240506_7525,06-05-2024 12:21,SKU_ENG_001,1,LOC_001,92,0.18,FALSE,FALSE,257,183,257,91
TXN_20240506_7526,06-05-2024 12:27,SKU_ELC_001,1,LOC_003,273,0.28,FALSE,FALSE,4537,3392,4537,272
