part_sku,location_id,date,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,reorder_quantity,last_replenishment_date,days_since_replenishment
SKU_ENG_001,LOC_001,12-02-2024,259,37,222,39,226,09-02-2024,3
SKU_ENG_001,LOC_002,12-02-2024,103,12,91,39,159,24-01-2024,19
SKU_ENG_001,LOC_003,12-02-2024,232,34,198,39,255,21-01-2024,22
SKU_ENG_001,LOC_004,12-02-2024,127,8,119,39,184,19-01-2024,24
SKU_ENG_001,LOC_005,12-02-2024,224,26,198,39,104,21-01-2024,22
SKU_ENG_002,LOC_001,12-02-2024,241,35,206,26,173,15-01-2024,28
SKU_ENG_002,LOC_002,12-02-2024,150,17,133,26,184,14-01-2024,29
SKU_ENG_002,LOC_003,12-02-2024,37,3,34,26,234,08-02-2024,4
SKU_ENG_002,LOC_004,12-02-2024,207,22,185,26,192,26-01-2024,17
SKU_ENG_002,LOC_005,12-02-2024,51,3,48,26,277,27-01-2024,16
SKU_SUS_001,LOC_001,12-02-2024,100,13,87,5,55,20-01-2024,23
SKU_SUS_001,LOC_002,12-02-2024,124,16,108,5,123,28-01-2024,15
SKU_SUS_001,LOC_003,12-02-2024,95,6,89,5,84,20-01-2024,23
SKU_SUS_001,LOC_004,12-02-2024,108,9,99,5,54,07-02-2024,5
SKU_SUS_001,LOC_005,12-02-2024,83,4,79,5,122,06-02-2024,6
SKU_ELC_001,LOC_001,12-02-2024,59,4,55,25,204,13-01-2024,30
SKU_ELC_001,LOC_002,12-02-2024,184,14,170,25,144,17-01-2024,26
SKU_ELC_001,LOC_003,12-02-2024,62,3,59,25,244,20-01-2024,23
SKU_ELC_001,LOC_004,12-02-2024,106,11,95,25,271,02-02-2024,10
SKU_ELC_001,LOC_005,12-02-2024,78,10,68,25,287,19-01-2024,24
SKU_ELC_002,LOC_001,12-02-2024,128,16,112,24,100,27-01-2024,16
SKU_ELC_002,LOC_002,12-02-2024,287,40,247,24,120,10-02-2024,2
SKU_ELC_002,LOC_003,12-02-2024,162,21,141,24,121,17-01-2024,26
SKU_ELC_002,LOC_004,12-02-2024,20,2,18,24,108,03-02-2024,9
SKU_ELC_002,LOC_005,12-02-2024,66,5,61,24,131,08-02-2024,4
SKU_CLG_001,LOC_001,12-02-2024,172,20,152,20,231,30-01-2024,13
SKU_CLG_001,LOC_002,12-02-2024,116,11,105,20,179,01-02-2024,11
SKU_CLG_001,LOC_003,12-02-2024,241,27,214,20,182,24-01-2024,19
SKU_CLG_001,LOC_004,12-02-2024,28,1,27,20,194,26-01-2024,17
SKU_CLG_001,LOC_005,12-02-2024,96,8,88,20,163,20-01-2024,23
SKU_WPR_001,LOC_001,12-02-2024,26,1,25,16,153,06-02-2024,6
SKU_WPR_001,LOC_002,12-02-2024,56,4,52,16,128,03-02-2024,9
SKU_WPR_001,LOC_003,12-02-2024,240,23,217,16,159,02-02-2024,10
SKU_WPR_001,LOC_004,12-02-2024,156,10,146,16,110,21-01-2024,22
SKU_WPR_001,LOC_005,12-02-2024,63,3,60,16,208,17-01-2024,26
SKU_CLT_001,LOC_001,12-02-2024,113,10,103,3,134,24-01-2024,19
SKU_CLT_001,LOC_002,12-02-2024,67,6,61,3,149,06-02-2024,6
SKU_CLT_001,LOC_003,12-02-2024,110,8,102,3,112,08-02-2024,4
SKU_CLT_001,LOC_004,12-02-2024,97,13,84,3,98,03-02-2024,9
SKU_CLT_001,LOC_005,12-02-2024,90,11,79,3,114,01-02-2024,11
SKU_BRK_001,LOC_001,19-02-2024,93,13,80,26,261,07-02-2024,12
SKU_BRK_001,LOC_002,19-02-2024,71,8,63,26,162,21-01-2024,29
SKU_BRK_001,LOC_003,19-02-2024,295,29,266,26,142,14-02-2024,5
SKU_BRK_001,LOC_004,19-02-2024,97,6,91,26,120,20-01-2024,30
SKU_BRK_001,LOC_005,19-02-2024,323,16,307,26,230,10-02-2024,9
SKU_BRK_002,LOC_001,19-02-2024,53,4,49,7,107,07-02-2024,12
SKU_BRK_002,LOC_002,19-02-2024,42,2,40,7,61,08-02-2024,11
SKU_BRK_002,LOC_003,19-02-2024,42,5,37,7,51,21-01-2024,29
SKU_BRK_002,LOC_004,19-02-2024,65,7,58,7,55,16-02-2024,3
SKU_BRK_002,LOC_005,19-02-2024,72,10,62,7,106,20-01-2024,30
SKU_ENG_001,LOC_001,19-02-2024,228,18,210,39,202,15-02-2024,4
SKU_ENG_001,LOC_002,19-02-2024,118,10,108,39,266,26-01-2024,24
SKU_ENG_001,LOC_003,19-02-2024,203,21,182,39,145,05-02-2024,14
SKU_ENG_001,LOC_004,19-02-2024,128,12,116,39,299,03-02-2024,16
SKU_ENG_001,LOC_005,19-02-2024,194,15,179,39,121,18-02-2024,1
SKU_ENG_002,LOC_001,19-02-2024,271,18,253,26,177,25-01-2024,25
SKU_ENG_002,LOC_002,19-02-2024,140,9,131,26,157,07-02-2024,12
SKU_ENG_002,LOC_003,19-02-2024,34,1,33,26,125,14-02-2024,5
SKU_ENG_002,LOC_004,19-02-2024,211,18,193,26,167,08-02-2024,11
SKU_ENG_002,LOC_005,19-02-2024,66,4,62,26,261,12-02-2024,7
SKU_SUS_001,LOC_001,19-02-2024,120,8,112,5,106,21-01-2024,29
SKU_SUS_001,LOC_002,19-02-2024,127,7,120,5,133,26-01-2024,24
SKU_SUS_001,LOC_003,19-02-2024,84,6,78,5,114,24-01-2024,26
SKU_SUS_001,LOC_004,19-02-2024,105,8,97,5,59,22-01-2024,28
SKU_SUS_001,LOC_005,19-02-2024,99,8,91,5,138,04-02-2024,15
SKU_ELC_001,LOC_001,19-02-2024,63,7,56,25,182,31-01-2024,19
SKU_ELC_001,LOC_002,19-02-2024,211,19,192,25,262,30-01-2024,20
SKU_ELC_001,LOC_003,19-02-2024,40,4,36,25,120,20-01-2024,30
SKU_ELC_001,LOC_004,19-02-2024,112,11,101,25,230,29-01-2024,21
SKU_ELC_001,LOC_005,19-02-2024,78,5,73,25,215,07-02-2024,12
SKU_ELC_002,LOC_001,19-02-2024,150,21,129,24,105,09-02-2024,10
SKU_ELC_002,LOC_002,19-02-2024,270,20,250,24,106,12-02-2024,7
SKU_ELC_002,LOC_003,19-02-2024,144,19,125,24,213,01-02-2024,18
SKU_ELC_002,LOC_004,19-02-2024,50,2,48,24,181,04-02-2024,15
SKU_ELC_002,LOC_005,19-02-2024,45,4,41,24,204,18-02-2024,1
SKU_CLG_001,LOC_001,19-02-2024,190,17,173,20,272,13-02-2024,6
SKU_CLG_001,LOC_002,19-02-2024,105,7,98,20,263,29-01-2024,21
SKU_CLG_001,LOC_003,19-02-2024,231,22,209,20,239,11-02-2024,8
SKU_CLG_001,LOC_004,19-02-2024,12,1,11,20,198,13-02-2024,6
SKU_CLG_001,LOC_005,19-02-2024,76,9,67,20,271,11-02-2024,8
SKU_WPR_001,LOC_001,19-02-2024,289,23,266,16,186,12-02-2024,7
SKU_WPR_001,LOC_002,19-02-2024,37,2,35,16,221,26-01-2024,24
SKU_WPR_001,LOC_003,19-02-2024,231,32,199,16,166,02-02-2024,17
SKU_WPR_001,LOC_004,19-02-2024,145,16,129,16,260,24-01-2024,26
SKU_WPR_001,LOC_005,19-02-2024,30,3,27,16,161,31-01-2024,19
SKU_CLT_001,LOC_001,19-02-2024,101,10,91,3,91,24-01-2024,26
SKU_CLT_001,LOC_002,19-02-2024,64,7,57,3,119,10-02-2024,9
SKU_CLT_001,LOC_003,19-02-2024,121,9,112,3,102,11-02-2024,8
SKU_CLT_001,LOC_004,19-02-2024,127,18,109,3,136,18-02-2024,1
SKU_CLT_001,LOC_005,19-02-2024,83,12,71,3,53,31-01-2024,19
SKU_BRK_001,LOC_001,26-02-2024,108,8,100,26,125,24-02-2024,2
SKU_BRK_001,LOC_002,26-02-2024,57,7,50,26,167,27-01-2024,30
SKU_BRK_001,LOC_003,26-02-2024,292,34,258,26,270,09-02-2024,17
SKU_BRK_001,LOC_004,26-02-2024,90,5,85,26,137,05-02-2024,21
SKU_BRK_001,LOC_005,26-02-2024,298,17,281,26,164,09-02-2024,17
SKU_BRK_002,LOC_001,26-02-2024,45,5,40,7,104,05-02-2024,21
SKU_BRK_002,LOC_002,26-02-2024,45,3,42,7,132,28-01-2024,29
SKU_BRK_002,LOC_003,26-02-2024,28,2,26,7,91,21-02-2024,5
SKU_BRK_002,LOC_004,26-02-2024,55,5,50,7,115,24-02-2024,2
SKU_BRK_002,LOC_005,26-02-2024,51,6,45,7,116,16-02-2024,10
SKU_ENG_001,LOC_001,26-02-2024,217,31,186,39,191,07-02-2024,19
SKU_ENG_001,LOC_002,26-02-2024,92,5,87,39,266,21-02-2024,5
SKU_ENG_001,LOC_003,26-02-2024,197,21,176,39,182,18-02-2024,8
SKU_ENG_001,LOC_004,26-02-2024,118,9,109,39,219,31-01-2024,26
SKU_ENG_001,LOC_005,26-02-2024,190,11,179,39,293,15-02-2024,11
SKU_ENG_002,LOC_001,26-02-2024,233,25,208,26,225,20-02-2024,6
SKU_ENG_002,LOC_002,26-02-2024,134,14,120,26,240,15-02-2024,11
SKU_ENG_002,LOC_003,26-02-2024,39,5,34,26,230,01-02-2024,25
SKU_ENG_002,LOC_004,26-02-2024,202,15,187,26,157,18-02-2024,8
SKU_ENG_002,LOC_005,26-02-2024,37,2,35,26,194,09-02-2024,17
SKU_SUS_001,LOC_001,26-02-2024,113,10,103,5,144,27-01-2024,30
SKU_SUS_001,LOC_002,26-02-2024,103,11,92,5,102,25-02-2024,1
SKU_SUS_001,LOC_003,26-02-2024,92,10,82,5,55,01-02-2024,25
SKU_SUS_001,LOC_004,26-02-2024,122,15,107,5,141,02-02-2024,24
SKU_SUS_001,LOC_005,26-02-2024,112,14,98,5,145,12-02-2024,14
SKU_ELC_001,LOC_001,26-02-2024,72,5,67,25,271,07-02-2024,19
SKU_ELC_001,LOC_002,26-02-2024,209,15,194,25,192,16-02-2024,10
SKU_ELC_001,LOC_003,26-02-2024,43,5,38,25,172,01-02-2024,25
SKU_ELC_001,LOC_004,26-02-2024,77,5,72,25,142,10-02-2024,16
SKU_ELC_001,LOC_005,26-02-2024,70,6,64,25,116,24-02-2024,2
SKU_ELC_002,LOC_001,26-02-2024,126,17,109,24,274,01-02-2024,25
SKU_ELC_002,LOC_002,26-02-2024,278,31,247,24,181,12-02-2024,14
SKU_ELC_002,LOC_003,26-02-2024,136,19,117,24,252,08-02-2024,18
SKU_ELC_002,LOC_004,26-02-2024,314,36,278,24,128,07-02-2024,19
SKU_ELC_002,LOC_005,26-02-2024,61,4,57,24,141,07-02-2024,19
SKU_CLG_001,LOC_001,26-02-2024,179,15,164,20,210,07-02-2024,19
SKU_CLG_001,LOC_002,26-02-2024,94,11,83,20,228,04-02-2024,22
SKU_CLG_001,LOC_003,26-02-2024,227,31,196,20,242,15-02-2024,11
SKU_CLG_001,LOC_004,26-02-2024,37,4,33,20,262,01-02-2024,25
SKU_CLG_001,LOC_005,26-02-2024,86,5,81,20,281,01-02-2024,25
SKU_WPR_001,LOC_001,26-02-2024,263,18,245,16,258,27-01-2024,30
SKU_WPR_001,LOC_002,26-02-2024,42,5,37,16,110,04-02-2024,22
SKU_WPR_001,LOC_003,26-02-2024,230,18,212,16,273,17-02-2024,9
SKU_WPR_001,LOC_004,26-02-2024,156,18,138,16,103,21-02-2024,5
SKU_WPR_001,LOC_005,26-02-2024,32,2,30,16,233,08-02-2024,18
SKU_CLT_001,LOC_001,26-02-2024,73,4,69,3,103,21-02-2024,5
SKU_CLT_001,LOC_002,26-02-2024,67,6,61,3,123,02-02-2024,24
SKU_CLT_001,LOC_003,26-02-2024,130,10,120,3,121,19-02-2024,7
SKU_CLT_001,LOC_004,26-02-2024,126,14,112,3,61,01-02-2024,25
SKU_CLT_001,LOC_005,26-02-2024,99,6,93,3,126,24-02-2024,2
SKU_BRK_001,LOC_001,04-03-2024,100,7,93,26,262,26-02-2024,7
SKU_BRK_001,LOC_002,04-03-2024,62,4,58,26,254,28-02-2024,5
SKU_BRK_001,LOC_003,04-03-2024,289,19,270,26,264,23-02-2024,10
SKU_BRK_001,LOC_004,04-03-2024,88,11,77,26,285,13-02-2024,20
SKU_BRK_001,LOC_005,04-03-2024,307,22,285,26,167,23-02-2024,10
SKU_BRK_002,LOC_001,04-03-2024,46,3,43,7,145,12-02-2024,21
SKU_BRK_002,LOC_002,04-03-2024,28,2,26,7,136,11-02-2024,22
SKU_BRK_002,LOC_003,04-03-2024,45,6,39,7,143,10-02-2024,23
SKU_BRK_002,LOC_004,04-03-2024,66,9,57,7,128,01-03-2024,3
SKU_BRK_002,LOC_005,04-03-2024,79,5,74,7,141,14-02-2024,19
SKU_ENG_001,LOC_001,04-03-2024,191,18,173,39,253,06-02-2024,27
SKU_ENG_001,LOC_002,04-03-2024,97,7,90,39,181,07-02-2024,26
SKU_ENG_001,LOC_003,04-03-2024,189,9,180,39,231,20-02-2024,13
SKU_ENG_001,LOC_004,04-03-2024,94,10,84,39,160,05-02-2024,28
SKU_ENG_001,LOC_005,04-03-2024,187,21,166,39,122,17-02-2024,16
SKU_ENG_002,LOC_001,04-03-2024,239,30,209,26,101,01-03-2024,3
SKU_ENG_002,LOC_002,04-03-2024,110,10,100,26,276,09-02-2024,24
SKU_ENG_002,LOC_003,04-03-2024,34,3,31,26,118,03-02-2024,30
SKU_ENG_002,LOC_004,04-03-2024,193,21,172,26,140,24-02-2024,9
SKU_ENG_002,LOC_005,04-03-2024,74,4,70,26,295,29-02-2024,4
SKU_SUS_001,LOC_001,04-03-2024,121,14,107,5,58,29-02-2024,4
SKU_SUS_001,LOC_002,04-03-2024,101,7,94,5,50,07-02-2024,26
SKU_SUS_001,LOC_003,04-03-2024,80,10,70,5,106,07-02-2024,26
SKU_SUS_001,LOC_004,04-03-2024,116,11,105,5,100,25-02-2024,8
SKU_SUS_001,LOC_005,04-03-2024,95,12,83,5,72,28-02-2024,5
SKU_ELC_001,LOC_001,04-03-2024,54,4,50,25,286,26-02-2024,7
SKU_ELC_001,LOC_002,04-03-2024,177,20,157,25,236,19-02-2024,14
SKU_ELC_001,LOC_003,04-03-2024,16,0,16,25,288,16-02-2024,17
SKU_ELC_001,LOC_004,04-03-2024,82,7,75,25,238,07-02-2024,26
SKU_ELC_001,LOC_005,04-03-2024,69,4,65,25,165,27-02-2024,6
SKU_ELC_002,LOC_001,04-03-2024,132,17,115,24,111,11-02-2024,22
SKU_ELC_002,LOC_002,04-03-2024,249,15,234,24,227,09-02-2024,24
SKU_ELC_002,LOC_003,04-03-2024,123,6,117,24,132,06-02-2024,27
SKU_ELC_002,LOC_004,04-03-2024,312,25,287,24,145,07-02-2024,26
SKU_ELC_002,LOC_005,04-03-2024,37,5,32,24,286,15-02-2024,18
SKU_CLG_001,LOC_001,04-03-2024,196,25,171,20,236,13-02-2024,20
SKU_CLG_001,LOC_002,04-03-2024,84,6,78,20,109,19-02-2024,14
SKU_CLG_001,LOC_003,04-03-2024,230,21,209,20,219,03-03-2024,1
SKU_CLG_001,LOC_004,04-03-2024,316,18,298,20,135,11-02-2024,22
SKU_CLG_001,LOC_005,04-03-2024,91,6,85,20,132,01-03-2024,3
SKU_WPR_001,LOC_001,04-03-2024,270,28,242,16,156,03-03-2024,1
SKU_WPR_001,LOC_002,04-03-2024,30,3,27,16,275,29-02-2024,4
SKU_WPR_001,LOC_003,04-03-2024,247,29,218,16,122,05-02-2024,28
SKU_WPR_001,LOC_004,04-03-2024,156,15,141,16,266,02-03-2024,2
SKU_WPR_001,LOC_005,04-03-2024,32,1,31,16,115,13-02-2024,20
SKU_CLT_001,LOC_001,04-03-2024,88,11,77,3,112,28-02-2024,5
SKU_CLT_001,LOC_002,04-03-2024,78,10,68,3,101,18-02-2024,15
SKU_CLT_001,LOC_003,04-03-2024,117,11,106,3,141,25-02-2024,8
SKU_CLT_001,LOC_004,04-03-2024,125,12,113,3,126,07-02-2024,26
SKU_CLT_001,LOC_005,04-03-2024,73,9,64,3,93,28-02-2024,5
SKU_BRK_001,LOC_001,11-03-2024,58,7,51,26,200,05-03-2024,6
SKU_BRK_001,LOC_002,11-03-2024,54,6,48,26,176,03-03-2024,8
SKU_BRK_001,LOC_003,11-03-2024,263,37,226,26,191,15-02-2024,25
SKU_BRK_001,LOC_004,11-03-2024,112,12,100,26,215,11-02-2024,29
SKU_BRK_001,LOC_005,11-03-2024,283,27,256,26,287,24-02-2024,16
SKU_BRK_002,LOC_001,11-03-2024,81,11,70,7,102,22-02-2024,18
SKU_BRK_002,LOC_002,11-03-2024,56,5,51,7,140,22-02-2024,18
SKU_BRK_002,LOC_003,11-03-2024,33,4,29,7,114,18-02-2024,22
SKU_BRK_002,LOC_004,11-03-2024,80,10,70,7,62,18-02-2024,22
SKU_BRK_002,LOC_005,11-03-2024,63,6,57,7,143,09-03-2024,2
SKU_ENG_001,LOC_001,11-03-2024,220,26,194,39,168,17-02-2024,23
SKU_ENG_001,LOC_002,11-03-2024,78,8,70,39,173,22-02-2024,18
SKU_ENG_001,LOC_003,11-03-2024,191,22,169,39,266,12-02-2024,28
SKU_ENG_001,LOC_004,11-03-2024,103,9,94,39,140,29-02-2024,11
SKU_ENG_001,LOC_005,11-03-2024,208,19,189,39,106,21-02-2024,19
SKU_ENG_002,LOC_001,11-03-2024,211,26,185,26,106,29-02-2024,11
SKU_ENG_002,LOC_002,11-03-2024,111,11,100,26,184,10-02-2024,30
SKU_ENG_002,LOC_003,11-03-2024,40,2,38,26,170,19-02-2024,21
SKU_ENG_002,LOC_004,11-03-2024,188,11,177,26,290,09-03-2024,2
SKU_ENG_002,LOC_005,11-03-2024,51,3,48,26,201,03-03-2024,8
SKU_SUS_001,LOC_001,11-03-2024,89,7,82,5,101,13-02-2024,27
SKU_SUS_001,LOC_002,11-03-2024,113,7,106,5,123,12-02-2024,28
SKU_SUS_001,LOC_003,11-03-2024,71,5,66,5,72,11-02-2024,29
SKU_SUS_001,LOC_004,11-03-2024,129,12,117,5,92,12-02-2024,28
SKU_SUS_001,LOC_005,11-03-2024,85,11,74,5,141,28-02-2024,12
SKU_ELC_001,LOC_001,11-03-2024,63,5,58,25,125,02-03-2024,9
SKU_ELC_001,LOC_002,11-03-2024,194,12,182,25,130,03-03-2024,8
SKU_ELC_001,LOC_003,11-03-2024,43,6,37,25,295,25-02-2024,15
SKU_ELC_001,LOC_004,11-03-2024,104,6,98,25,227,15-02-2024,25
SKU_ELC_001,LOC_005,11-03-2024,86,9,77,25,143,12-02-2024,28
SKU_ELC_002,LOC_001,11-03-2024,114,6,108,24,290,09-03-2024,2
SKU_ELC_002,LOC_002,11-03-2024,261,22,239,24,258,05-03-2024,6
SKU_ELC_002,LOC_003,11-03-2024,122,12,110,24,113,15-02-2024,25
SKU_ELC_002,LOC_004,11-03-2024,281,22,259,24,175,22-02-2024,18
SKU_ELC_002,LOC_005,11-03-2024,34,2,32,24,141,04-03-2024,7
SKU_CLG_001,LOC_001,11-03-2024,189,19,170,20,262,13-02-2024,27
SKU_CLG_001,LOC_002,11-03-2024,105,9,96,20,182,14-02-2024,26
SKU_CLG_001,LOC_003,11-03-2024,225,12,213,20,183,18-02-2024,22
SKU_CLG_001,LOC_004,11-03-2024,329,24,305,20,213,12-02-2024,28
SKU_CLG_001,LOC_005,11-03-2024,90,9,81,20,273,20-02-2024,20
SKU_WPR_001,LOC_001,11-03-2024,240,26,214,16,102,10-02-2024,30
SKU_WPR_001,LOC_002,11-03-2024,44,3,41,16,144,20-02-2024,20
SKU_WPR_001,LOC_003,11-03-2024,242,16,226,16,268,24-02-2024,16
SKU_WPR_001,LOC_004,11-03-2024,164,17,147,16,274,07-03-2024,4
SKU_WPR_001,LOC_005,11-03-2024,26,2,24,16,202,28-02-2024,12
SKU_CLT_001,LOC_001,11-03-2024,86,5,81,3,75,28-02-2024,12
SKU_CLT_001,LOC_002,11-03-2024,59,6,53,3,84,22-02-2024,18
SKU_CLT_001,LOC_003,11-03-2024,111,11,100,3,105,10-03-2024,1
SKU_CLT_001,LOC_004,11-03-2024,129,14,115,3,66,14-02-2024,26
SKU_CLT_001,LOC_005,11-03-2024,85,12,73,3,132,23-02-2024,17
SKU_BRK_001,LOC_001,18-03-2024,63,6,57,26,164,29-02-2024,18
SKU_BRK_001,LOC_002,18-03-2024,42,4,38,26,299,26-02-2024,21
SKU_BRK_001,LOC_003,18-03-2024,254,20,234,26,141,04-03-2024,14
SKU_BRK_001,LOC_004,18-03-2024,61,7,54,26,139,14-03-2024,4
SKU_BRK_001,LOC_005,18-03-2024,299,19,280,26,248,20-02-2024,27
SKU_BRK_002,LOC_001,18-03-2024,70,5,65,7,78,16-03-2024,2
SKU_BRK_002,LOC_002,18-03-2024,43,2,41,7,51,04-03-2024,14
SKU_BRK_002,LOC_003,18-03-2024,39,3,36,7,51,08-03-2024,10
SKU_BRK_002,LOC_004,18-03-2024,84,11,73,7,67,09-03-2024,9
SKU_BRK_002,LOC_005,18-03-2024,79,7,72,7,143,13-03-2024,5
SKU_ENG_001,LOC_001,18-03-2024,207,22,185,39,126,28-02-2024,19
SKU_ENG_001,LOC_002,18-03-2024,39,4,35,39,256,01-03-2024,17
SKU_ENG_001,LOC_003,18-03-2024,178,22,156,39,255,23-02-2024,24
SKU_ENG_001,LOC_004,18-03-2024,82,8,74,39,151,01-03-2024,17
SKU_ENG_001,LOC_005,18-03-2024,179,14,165,39,298,01-03-2024,17
SKU_ENG_002,LOC_001,18-03-2024,223,28,195,26,178,08-03-2024,10
SKU_ENG_002,LOC_002,18-03-2024,107,11,96,26,204,06-03-2024,12
SKU_ENG_002,LOC_003,18-03-2024,250,31,219,26,114,29-02-2024,18
SKU_ENG_002,LOC_004,18-03-2024,190,21,169,26,263,18-02-2024,29
SKU_ENG_002,LOC_005,18-03-2024,49,6,43,26,272,06-03-2024,12
SKU_SUS_001,LOC_001,18-03-2024,84,8,76,5,93,10-03-2024,8
SKU_SUS_001,LOC_002,18-03-2024,99,12,87,5,100,16-03-2024,2
SKU_SUS_001,LOC_003,18-03-2024,72,6,66,5,98,08-03-2024,10
SKU_SUS_001,LOC_004,18-03-2024,139,10,129,5,62,22-02-2024,25
SKU_SUS_001,LOC_005,18-03-2024,95,6,89,5,73,16-03-2024,2
SKU_ELC_001,LOC_001,18-03-2024,58,3,55,25,152,11-03-2024,7
SKU_ELC_001,LOC_002,18-03-2024,198,25,173,25,100,29-02-2024,18
SKU_ELC_001,LOC_003,18-03-2024,325,43,282,25,120,20-02-2024,27
SKU_ELC_001,LOC_004,18-03-2024,84,10,74,25,131,17-03-2024,1
SKU_ELC_001,LOC_005,18-03-2024,83,8,75,25,147,09-03-2024,9
SKU_ELC_002,LOC_001,18-03-2024,120,11,109,24,272,13-03-2024,5
SKU_ELC_002,LOC_002,18-03-2024,245,14,231,24,200,10-03-2024,8
SKU_ELC_002,LOC_003,18-03-2024,133,11,122,24,196,18-02-2024,29
SKU_ELC_002,LOC_004,18-03-2024,314,38,276,24,264,14-03-2024,4
SKU_ELC_002,LOC_005,18-03-2024,36,3,33,24,141,16-03-2024,2
SKU_CLG_001,LOC_001,18-03-2024,166,15,151,20,166,26-02-2024,21
SKU_CLG_001,LOC_002,18-03-2024,102,9,93,20,204,01-03-2024,17
SKU_CLG_001,LOC_003,18-03-2024,213,13,200,20,248,17-02-2024,30
SKU_CLG_001,LOC_004,18-03-2024,331,29,302,20,293,13-03-2024,5
SKU_CLG_001,LOC_005,18-03-2024,65,4,61,20,147,29-02-2024,18
SKU_WPR_001,LOC_001,18-03-2024,231,33,198,16,234,03-03-2024,15
SKU_WPR_001,LOC_002,18-03-2024,43,3,40,16,204,26-02-2024,21
SKU_WPR_001,LOC_003,18-03-2024,258,35,223,16,271,03-03-2024,15
SKU_WPR_001,LOC_004,18-03-2024,141,20,121,16,116,25-02-2024,22
SKU_WPR_001,LOC_005,18-03-2024,38,3,35,16,251,04-03-2024,14
SKU_CLT_001,LOC_001,18-03-2024,85,12,73,3,121,06-03-2024,12
SKU_CLT_001,LOC_002,18-03-2024,94,9,85,3,113,18-02-2024,29
SKU_CLT_001,LOC_003,18-03-2024,106,8,98,3,59,22-02-2024,25
SKU_CLT_001,LOC_004,18-03-2024,114,14,100,3,108,17-03-2024,1
SKU_CLT_001,LOC_005,18-03-2024,70,4,66,3,146,17-03-2024,1
SKU_BRK_001,LOC_001,25-03-2024,62,9,53,26,179,11-03-2024,14
SKU_BRK_001,LOC_002,25-03-2024,29,2,27,26,223,12-03-2024,13
SKU_BRK_001,LOC_003,25-03-2024,242,31,211,26,283,04-03-2024,21
SKU_BRK_001,LOC_004,25-03-2024,75,6,69,26,187,09-03-2024,16
SKU_BRK_001,LOC_005,25-03-2024,305,17,288,26,183,12-03-2024,13
SKU_BRK_002,LOC_001,25-03-2024,67,9,58,7,139,08-03-2024,17
SKU_BRK_002,LOC_002,25-03-2024,52,4,48,7,98,13-03-2024,12
SKU_BRK_002,LOC_003,25-03-2024,53,4,49,7,60,23-03-2024,2
SKU_BRK_002,LOC_004,25-03-2024,66,5,61,7,146,18-03-2024,7
SKU_BRK_002,LOC_005,25-03-2024,50,7,43,7,62,27-02-2024,27
SKU_ENG_001,LOC_001,25-03-2024,162,23,139,39,209,25-02-2024,29
SKU_ENG_001,LOC_002,25-03-2024,40,4,36,39,269,22-03-2024,3
SKU_ENG_001,LOC_003,25-03-2024,167,8,159,39,238,06-03-2024,19
SKU_ENG_001,LOC_004,25-03-2024,74,3,71,39,172,04-03-2024,21
SKU_ENG_001,LOC_005,25-03-2024,181,17,164,39,119,13-03-2024,12
SKU_ENG_002,LOC_001,25-03-2024,219,19,200,26,252,18-03-2024,7
SKU_ENG_002,LOC_002,25-03-2024,92,8,84,26,143,24-02-2024,30
SKU_ENG_002,LOC_003,25-03-2024,238,13,225,26,279,07-03-2024,18
SKU_ENG_002,LOC_004,25-03-2024,180,16,164,26,284,09-03-2024,16
SKU_ENG_002,LOC_005,25-03-2024,71,4,67,26,178,03-03-2024,22
SKU_SUS_001,LOC_001,25-03-2024,87,4,83,5,98,08-03-2024,17
SKU_SUS_001,LOC_002,25-03-2024,96,7,89,5,85,14-03-2024,11
SKU_SUS_001,LOC_003,25-03-2024,69,5,64,5,126,12-03-2024,13
SKU_SUS_001,LOC_004,25-03-2024,120,15,105,5,122,19-03-2024,6
SKU_SUS_001,LOC_005,25-03-2024,112,7,105,5,101,12-03-2024,13
SKU_ELC_001,LOC_001,25-03-2024,21,2,19,25,158,10-03-2024,15
SKU_ELC_001,LOC_002,25-03-2024,164,24,140,25,143,12-03-2024,13
SKU_ELC_001,LOC_003,25-03-2024,313,40,273,25,248,02-03-2024,23
SKU_ELC_001,LOC_004,25-03-2024,64,9,55,25,140,24-03-2024,1
SKU_ELC_001,LOC_005,25-03-2024,83,7,76,25,269,27-02-2024,27
SKU_ELC_002,LOC_001,25-03-2024,113,6,107,24,283,24-03-2024,1
SKU_ELC_002,LOC_002,25-03-2024,256,18,238,24,258,16-03-2024,9
SKU_ELC_002,LOC_003,25-03-2024,143,18,125,24,130,07-03-2024,18
SKU_ELC_002,LOC_004,25-03-2024,289,24,265,24,125,12-03-2024,13
SKU_ELC_002,LOC_005,25-03-2024,54,3,51,24,164,08-03-2024,17
SKU_CLG_001,LOC_001,25-03-2024,157,9,148,20,253,28-02-2024,26
SKU_CLG_001,LOC_002,25-03-2024,95,13,82,20,153,06-03-2024,19
SKU_CLG_001,LOC_003,25-03-2024,202,16,186,20,176,17-03-2024,8
SKU_CLG_001,LOC_004,25-03-2024,305,44,261,20,291,18-03-2024,7
SKU_CLG_001,LOC_005,25-03-2024,69,8,61,20,148,10-03-2024,15
SKU_WPR_001,LOC_001,25-03-2024,231,25,206,16,293,21-03-2024,4
